date,month,season,state,boat,boat_size,lat,lon,depth,dist_coast,mesh,effort,bottom,trans,total_catch,species,tl,fl,weight,sex,mat_stage
18/04/2013,4,OUTONO,RIO GRANDE DO NORTE,MAGNO,10,-4.897401,-36.936842,7.1,4.4,60,18646.3,CASCALHO,2.5,38275,Rhizoprionodon porosus,36.5,29,160,,
24/04/2013,4,OUTONO,RIO GRANDE DO NORTE,SOBERANO,7.5,-6.0566,-35.04076,15.45,6.427,45,55660,LAMA,9,20260,Scomberomorus brasiliensis,51.5,45,750,,
24/04/2013,4,OUTONO,RIO GRANDE DO NORTE,SOBERANO,7.5,-6.0566,-35.04076,15.45,6.427,45,55660,LAMA,9,20260,Rhizoprionodon porosus,59,,770,F,
24/04/2013,4,OUTONO,RIO GRANDE DO NORTE,SOBERANO,7.5,-6.0566,-35.04076,15.45,6.427,45,55660,LAMA,9,20260,Scomberomorus brasiliensis,68,52,1550,,
7/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.951453838,-35.08868214,15.6,6.715,45,14948.5,CURUBA E LAMA,7,59405,Scomberomorus brasiliensis,56.5,50,883,,
7/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.951453838,-35.08868214,15.6,6.715,45,14948.5,CURUBA E LAMA,7,59405,Scomberomorus brasiliensis,56.5,48.5,820,,
7/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.951453838,-35.08868214,15.6,6.715,45,14948.5,CURUBA E LAMA,7,59405,Scomberomorus brasiliensis,46,39.5,511,,
7/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.951453838,-35.08868214,15.6,6.715,45,14948.5,CURUBA E LAMA,7,59405,Scomberomorus brasiliensis,42,36,370,,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,DIOGO,9.5,-5.051312,-36.348387,7.35,3.91,45,8577.7,CASCALHO,2,20310,Rhizoprionodon porosus,46.5,37,360,M,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,DIOGO,9.5,-5.051312,-36.348387,7.35,3.91,45,8577.7,CASCALHO,2,20310,Rhizoprionodon porosus,43.5,34.5,350,F,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,DIOGO,9.5,-5.051312,-36.348387,7.35,3.91,45,8577.7,CASCALHO,2,20310,Rhizoprionodon porosus,45.5,37.5,430,F,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,DIOGO,9.5,-5.051312,-36.348387,7.35,3.91,45,8577.7,CASCALHO,2,20310,Rhizoprionodon porosus,51,40.5,530,F,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,DIOGO,9.5,-5.051312,-36.348387,7.35,3.91,45,8577.7,CASCALHO,2,20310,Rhizoprionodon porosus,52,41.5,610,M,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,DIOGO,9.5,-5.051312,-36.348387,7.35,3.91,45,8577.7,CASCALHO,2,20310,Rhizoprionodon porosus,82,67.5,2220,M,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,DIOGO,9.5,-5.061313,-36.347132,5.05,2.79,45,8714.9,AREIA,2,12520,Rhizoprionodon porosus,36,28.5,170,,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.884203566,-35.06121514,15,9.467,40,15013.6,PEDRA E CORUBA,10,60993,Scomberomorus brasiliensis,56,50,797,,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.884203566,-35.06121514,15,9.467,40,15013.6,PEDRA E CORUBA,10,60993,Scomberomorus brasiliensis,51.5,44.5,615,,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.884203566,-35.06121514,15,9.467,40,15013.6,PEDRA E CORUBA,10,60993,Scomberomorus brasiliensis,46,40,433,,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.884203566,-35.06121514,15,9.467,40,15013.6,PEDRA E CORUBA,10,60993,Scomberomorus brasiliensis,46,40,456,,
8/5/2013,5,OUTONO,RIO GRANDE DO NORTE,MATEUS,9.5,-5.884203566,-35.06121514,15,9.467,40,15013.6,PEDRA E CORUBA,10,60993,Scomberomorus brasiliensis,48,41.5,480,,
